                      PanelOLS Estimation Summary                      
Dep. Variable:   ,per_emp_chg_cohort,  R-squared:           ,0.1795    
Estimator:       ,PanelOLS          ,  R-squared (Between): ,-4.2410   
No. Observations:,3145              ,  R-squared (Within):  ,-0.0754   
Date:            ,Wed, Aug 10 2022  ,  R-squared (Overall): ,-0.5347   
Time:            ,16:26:21          ,  Log-likelihood       ,2223.0    
Cov. Estimator:  ,Robust            ,                       ,          
                 ,                  ,  F-statistic:         ,40.144    
Entities:        ,17                ,  P-value              ,0.0000    
Avg Obs:         ,185.00            ,  Distribution:        ,F(18,3081)
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,276.00            ,  F-statistic (robust):,18.298    
                 ,                  ,  P-value              ,0.0000    
Time periods:    ,38                ,  Distribution:        ,F(18,3081)
Avg Obs:         ,82.763            ,                       ,          
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,107.00            ,                       ,          
                 ,                  ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,0.7441   ,0.5799   ,1.2831 ,0.1996 ,-0.3930 ,1.8812  
L_0_entry_rate_whole          ,0.7911   ,0.7556   ,1.0470 ,0.2952 ,-0.6904 ,2.2727  
L_0_log_gdp                   ,0.2015   ,0.1110   ,1.8142 ,0.0697 ,-0.0163 ,0.4192  
L_1_entry_rate_whole          ,0.3990   ,0.9783   ,0.4078 ,0.6834 ,-1.5192 ,2.3171  
L_1_log_gdp                   ,-0.0298  ,0.1490   ,-0.1997,0.8418 ,-0.3220 ,0.2625  
L_2_entry_rate_whole          ,0.1965   ,0.9627   ,0.2041 ,0.8383 ,-1.6911 ,2.0840  
L_2_log_gdp                   ,-0.2025  ,0.1632   ,-1.2409,0.2147 ,-0.5224 ,0.1175  
L_3_entry_rate_whole          ,0.0417   ,0.9814   ,0.0425 ,0.9661 ,-1.8825 ,1.9659  
L_3_log_gdp                   ,-0.0329  ,0.1838   ,-0.1787,0.8582 ,-0.3933 ,0.3276  
L_4_entry_rate_whole          ,0.4003   ,0.8582   ,0.4664 ,0.6409 ,-1.2824 ,2.0829  
L_4_log_gdp                   ,0.2130   ,0.1687   ,1.2624 ,0.2069 ,-0.1178 ,0.5438  
L_5_entry_rate_whole          ,4.3901   ,0.7866   ,5.5812 ,0.0000 ,2.8478  ,5.9324  
L_5_log_gdp                   ,0.0641   ,0.1479   ,0.4336 ,0.6646 ,-0.2258 ,0.3540  
L_6_entry_rate_whole          ,-0.8708  ,0.6027   ,-1.4448,0.1486 ,-2.0526 ,0.3110  
L_6_log_gdp                   ,-0.2575  ,0.1053   ,-2.4462,0.0145 ,-0.4639 ,-0.0511 
cross                         ,0.0394   ,0.0363   ,1.0847 ,0.2781 ,-0.0318 ,0.1105  
full_chg_restriction_2_0      ,-0.5766  ,0.2557   ,-2.2549,0.0242 ,-1.0781 ,-0.0752 
large_firm                    ,-0.7539  ,0.4036   ,-1.8681,0.0618 ,-1.5451 ,0.0374  
pre_cohort_log_restriction_2_0,-0.1030  ,0.0396   ,-2.6032,0.0093 ,-0.1807 ,-0.0254 

F-test for Poolability: 22.178
P-value: 0.0000
Distribution: F(45,3081)

Included effects: Entity, Time
