,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,7.81188045637313,3.90442575697488,11.719335155771379,True
3,cross,2,3.5267146057805117,0.030174259233037848,7.023254952327985,True
6,cross,3,4.0126039458627645,1.846744127088444,6.178463764637085,True
9,cross,4,3.2201229035430488,0.9278002691441363,5.512445537941961,True
12,cross,5,0.029392069933927727,-2.225045292421548,2.2838294322894033,False
2,large_firm,1,-57.21058326443612,-100.1519137656388,-14.269252763233439,True
5,large_firm,2,-21.20669109473025,-59.706381937502314,17.29299974804182,False
8,large_firm,3,-27.947991875804323,-51.38612748568477,-4.5098562659238794,True
11,large_firm,4,-18.638163545308583,-43.92601334242087,6.649686251803704,False
14,large_firm,5,15.229593414420153,-8.949513502147527,39.408700330987834,False
1,pre_cohort_log_restriction_2_0,1,-2.499394987888636,-9.607027376929116,4.608237401151843,False
4,pre_cohort_log_restriction_2_0,2,-1.9659901555396047,-6.96490138712572,3.0329210760465104,False
7,pre_cohort_log_restriction_2_0,3,-2.90379400131374,-7.7137322082256325,1.9061442055981517,False
10,pre_cohort_log_restriction_2_0,4,-3.177739152159696,-8.145447634268272,1.7899693299488804,False
13,pre_cohort_log_restriction_2_0,5,-3.8611513717906707,-8.988577893935378,1.266275150354038,False
