,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.08318292610721581,-0.007882073674089204,0.17424792588852084,False
3,cross,2,0.05009719931775043,-0.03042542217437648,0.13061982080987733,False
6,cross,3,0.015081961033881047,-0.06278388988346421,0.0929478119512263,False
9,cross,4,0.040948573172795336,-0.035359745340554444,0.11725689168614511,False
12,cross,5,0.03935415981114413,-0.03178230577300006,0.11049062539528831,False
2,large_firm,1,-1.2816208750765943,-2.304869977215427,-0.2583717729377615,True
5,large_firm,2,-0.8987018358309226,-1.7985099207054827,0.0011062490436376526,False
8,large_firm,3,-0.5043256643593534,-1.3748468885904763,0.36619555987176944,False
11,large_firm,4,-0.7748761122895084,-1.628634700211549,0.07888247563253226,False
14,large_firm,5,-0.7538837878093069,-1.5451440493071935,0.03737647368857966,False
1,pre_cohort_log_restriction_2_0,1,-0.009463041172903034,-0.028443931120501715,0.009517848774695647,False
4,pre_cohort_log_restriction_2_0,2,-0.0531123505169461,-0.08515272436089119,-0.021071976673001,True
7,pre_cohort_log_restriction_2_0,3,-0.1035651442130202,-0.14693873673090174,-0.06019155169513865,True
10,pre_cohort_log_restriction_2_0,4,-0.1268645187925276,-0.18996527301303703,-0.06376376457201818,True
13,pre_cohort_log_restriction_2_0,5,-0.10304986135116477,-0.18066668817134596,-0.025433034530983584,True
