,name,age,Coef,lower_ci,upper_ci,significance
0,curr_chg_restriction_2_0,1,-0.17737212729379595,-0.2863761119500281,-0.06836814263756377,True
3,curr_chg_restriction_2_0,2,0.036657574508428,-0.15325068386357737,0.22656583288043336,False
7,curr_chg_restriction_2_0,3,-0.05427515932378294,-0.19042163754381253,0.08187131889624666,False
11,curr_chg_restriction_2_0,4,-0.05372236194948223,-0.3180646489727763,0.21061992507381186,False
15,curr_chg_restriction_2_0,5,-0.18493953711424227,-0.399882128219513,0.030003053991028483,False
1,enter_chg_restriction_2_0,1,0.09677297642900294,-0.01995688755302387,0.21350284041102974,False
5,enter_chg_restriction_2_0,2,-0.06567832141845086,-0.19690473708961437,0.06554809425271267,False
9,enter_chg_restriction_2_0,3,-0.04517757395651329,-0.21055416766626442,0.12019901975323785,False
13,enter_chg_restriction_2_0,4,-0.04460026317464451,-0.21138568001891211,0.12218515366962311,False
17,enter_chg_restriction_2_0,5,-0.099721849637872,-0.37584637353743955,0.17640267426169554,False
4,life_chg_restriction_2_0,2,-0.09937238341916804,-0.20994177968681993,0.011197012848483845,False
8,life_chg_restriction_2_0,3,-0.11574922659216415,-0.37725196555994883,0.14575351237562056,False
12,life_chg_restriction_2_0,4,-0.5521840481739323,-1.1962483223201774,0.09188022597231271,False
16,life_chg_restriction_2_0,5,-0.49472176274539426,-1.1882886312757996,0.19884510578501102,False
2,pre_cohort_log_restriction_2_0,1,-0.0217058276836478,-0.04838940228117185,0.004977746913876254,False
6,pre_cohort_log_restriction_2_0,2,-0.10492729851048745,-0.16189656041690656,-0.04795803660406834,True
10,pre_cohort_log_restriction_2_0,3,-0.1927131871641301,-0.2695331427589884,-0.11589323156927182,True
14,pre_cohort_log_restriction_2_0,4,-0.26018589536640657,-0.3660221907230491,-0.15434960000976403,True
18,pre_cohort_log_restriction_2_0,5,-0.2863346430406301,-0.416983788401708,-0.15568549767955217,True
