,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.03686699438343458,-0.017268468088507974,0.09100245685537714,False
3,cross,2,0.029374489890194377,-0.031340853672424035,0.0900898334528128,False
6,cross,3,0.038000830224230335,-0.007982237381859901,0.08398389783032056,False
9,cross,4,0.04671832888481752,-0.004548221668382674,0.09798487943801772,False
12,cross,5,0.031668318403035974,-0.021511416745753353,0.0848480535518253,False
2,large_firm,1,-0.44036021227864286,-1.0341097409547642,0.15338931639747855,False
5,large_firm,2,-0.3672088984689662,-1.034699119884207,0.30028132294627463,False
8,large_firm,3,-0.45916807591921993,-0.9576864185594558,0.03935026672101599,False
11,large_firm,4,-0.5777111926612172,-1.133986041677915,-0.021436343644519185,True
14,large_firm,5,-0.43473213715296666,-1.0062282465889676,0.13676397228303439,False
1,pre_cohort_log_restriction_2_0,1,-0.0005721459532868968,-0.009761309390631173,0.008617017484057379,False
4,pre_cohort_log_restriction_2_0,2,-0.0007562844727109928,-0.0131273783231414,0.011614809377719413,False
7,pre_cohort_log_restriction_2_0,3,-0.000726489069395118,-0.014881149338494045,0.013428171199703808,False
10,pre_cohort_log_restriction_2_0,4,-0.0008791970306586042,-0.016767274454944803,0.015008880393627593,False
13,pre_cohort_log_restriction_2_0,5,0.0030664067900034553,-0.014139823224387432,0.020272636804394343,False
