,name,age,Coef,lower_ci,upper_ci,significance
1,full_chg_restriction_2_0,1,-0.02064955361191564,-0.11857762663106285,0.07727851940723156,False
3,full_chg_restriction_2_0,2,0.0583158264746677,-0.18377969669032979,0.3004113496396652,False
5,full_chg_restriction_2_0,3,0.4665295380440537,0.2457341082752069,0.6873249678129005,True
7,full_chg_restriction_2_0,4,0.6883589454151264,0.42081805472933936,0.9558998361009134,True
9,full_chg_restriction_2_0,5,0.9153245975659723,0.5891819405384882,1.2414672545934564,True
0,pre_cohort_log_restriction_2_0,1,-0.040528102635079125,-0.09200214779744686,0.010945942527288623,False
2,pre_cohort_log_restriction_2_0,2,-0.010923643989928112,-0.07296541256384853,0.0511181245839923,False
4,pre_cohort_log_restriction_2_0,3,0.01069328565975383,-0.07275261998890331,0.09413919130841097,False
6,pre_cohort_log_restriction_2_0,4,0.032845505066015045,-0.061880870147746785,0.12757188027977687,False
8,pre_cohort_log_restriction_2_0,5,0.09508231253056358,-0.003688227264598151,0.1938528523257253,False
