,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.11588258701699304,0.030795317703654873,0.2009698563303312,True
3,cross,2,0.05960540481626848,-0.022891380201880217,0.14210218983441716,False
6,cross,3,0.08458363700837933,0.0211010664729097,0.14806620754384897,True
9,cross,4,0.09345285070578618,0.020386319353102034,0.16651938205847033,True
12,cross,5,0.11576543790402516,0.03739660968642726,0.19413426612162304,True
2,large_firm,1,-1.4898474434628672,-2.447656065913718,-0.5320388210120167,True
5,large_firm,2,-0.8538367623137787,-1.7839305399274292,0.07625701529987183,False
8,large_firm,3,-1.1373289828607505,-1.8381940289675796,-0.43646393675392126,True
11,large_firm,4,-1.2551405822500799,-2.0706602233462217,-0.439620941153938,True
14,large_firm,5,-1.5235305945115294,-2.394976113020104,-0.6520850760029545,True
1,pre_cohort_log_restriction_2_0,1,0.01068700568844745,-0.012178012815731483,0.03355202419262638,False
4,pre_cohort_log_restriction_2_0,2,0.029638294099085114,-0.00476422599381118,0.0640408141919814,False
7,pre_cohort_log_restriction_2_0,3,0.03600207045491574,-0.011163400770104262,0.08316754167993574,False
10,pre_cohort_log_restriction_2_0,4,0.02876657439381125,-0.03380446815465954,0.09133761694228204,False
13,pre_cohort_log_restriction_2_0,5,0.014159906260336813,-0.06067237988089177,0.08899219240156539,False
