,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.08320045656795023,-0.007865927769233852,0.17426684090513433,False
3,cross,2,0.05013289849914193,-0.03042461675870234,0.1306904137569862,False
6,cross,3,0.014766541835509048,-0.06282227108184157,0.09235535475285966,False
9,cross,4,0.04045788345926428,-0.03572062515006218,0.11663639206859074,False
12,cross,5,0.03865725786462155,-0.03209047236715549,0.10940498809639859,False
2,large_firm,1,-1.2818063854509174,-2.305046032828737,-0.25856673807309805,True
5,large_firm,2,-0.8991175488462111,-1.7993298390388275,0.0010947413464051925,False
8,large_firm,3,-0.5006213456531955,-1.3676589184663746,0.3664162271599837,False
11,large_firm,4,-0.7693178683211267,-1.6213923922812827,0.08275665563902945,False
14,large_firm,5,-0.7458985617803006,-1.5324633733732855,0.04066624981268441,False
1,pre_cohort_log_restriction_2_0,1,-0.010178044656137955,-0.029259410354082055,0.008903321041806142,False
4,pre_cohort_log_restriction_2_0,2,-0.05331173607582911,-0.0853835775768399,-0.02123989457481832,True
7,pre_cohort_log_restriction_2_0,3,-0.09773672017164357,-0.14053014674004236,-0.054943293603244785,True
10,pre_cohort_log_restriction_2_0,4,-0.11268040106597363,-0.17294705011361153,-0.05241375201833574,True
13,pre_cohort_log_restriction_2_0,5,-0.09247637788220327,-0.16806290394924187,-0.01688985181516467,True
