,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.11562291081007309,0.03077018948146565,0.20047563213868053,True
3,cross,2,0.05941007198209506,-0.022816878978352516,0.14163702294254263,False
6,cross,3,0.08444183589321222,0.021088113777800094,0.14779555800862434,True
9,cross,4,0.0933394219822516,0.020348074488902773,0.16633076947560044,True
12,cross,5,0.1154726059497964,0.037241629661193515,0.19370358223839929,True
2,large_firm,1,-1.486779385334464,-2.441687869427772,-0.5318709012411561,True
5,large_firm,2,-0.8514473056052918,-1.7781495351384473,0.0752549239278637,False
8,large_firm,3,-1.1355898608507384,-1.8348128798728045,-0.43636684182867236,True
11,large_firm,4,-1.2538300116707317,-2.0683847617305453,-0.4392752616109181,True
14,large_firm,5,-1.520361149519805,-2.3899052112629136,-0.6508170877766967,True
1,pre_cohort_log_restriction_2_0,1,0.008180625958797545,-0.01451447422448977,0.03087572614208486,False
4,pre_cohort_log_restriction_2_0,2,0.02413652755277646,-0.010798300028026904,0.05907135513357983,False
7,pre_cohort_log_restriction_2_0,3,0.03478588484537804,-0.012548821768446773,0.08212059145920286,False
10,pre_cohort_log_restriction_2_0,4,0.026326672661556347,-0.036852022599424716,0.08950536792253741,False
13,pre_cohort_log_restriction_2_0,5,0.007419546070594805,-0.06810830383864859,0.0829473959798382,False
