,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,-0.00357476697417033,-0.012876264906167906,0.005726730957827247,False
3,cross,2,-0.02578967459591075,-0.039305730577522346,-0.012273618614299155,True
6,cross,3,-0.00745410015016255,-0.016740207567422283,0.0018320072670971839,False
9,cross,4,-0.01733165266499525,-0.03331851885806737,-0.0013447864719231296,True
12,cross,5,-0.007744090592478928,-0.016330839580764676,0.0008426583958068183,False
2,large_firm,1,0.06273311220925797,-0.03930281739195697,0.16476904181047292,False
5,large_firm,2,0.30170144978036667,0.15374770469805168,0.4496551948626817,True
8,large_firm,3,0.09599321290074528,-0.00011428478053193691,0.1921007105820225,False
11,large_firm,4,0.20325977268679965,0.02007426689936198,0.3864452784742373,True
14,large_firm,5,0.09633797916542126,0.0023105606343113566,0.19036539769653116,True
1,pre_cohort_log_restriction_2_0,1,-0.0003181125815519647,-0.005573988718979551,0.004937763555875622,False
4,pre_cohort_log_restriction_2_0,2,-0.001979777078386845,-0.010700307910643518,0.006740753753869827,False
7,pre_cohort_log_restriction_2_0,3,0.003291955297788867,-0.007623264859761064,0.014207175455338799,False
10,pre_cohort_log_restriction_2_0,4,0.003426838230629996,-0.008622463300465235,0.015476139761725226,False
13,pre_cohort_log_restriction_2_0,5,0.006434720719368271,-0.006694217047229818,0.019563658485966362,False
