,name,age,Coef,lower_ci,upper_ci,significance
1,full_chg_restriction_2_0,1,-0.4667755521389733,-9.00754752628444,8.073996422006495,False
3,full_chg_restriction_2_0,2,-11.836470737882221,-19.25326014596383,-4.419681329800616,True
5,full_chg_restriction_2_0,3,-4.2811626210179305,-11.084105046969302,2.521779804933442,False
7,full_chg_restriction_2_0,4,-1.7722319998144846,-12.647066680702267,9.102602681073297,False
9,full_chg_restriction_2_0,5,-15.949916137733796,-27.054676804183195,-4.845155471284395,True
0,pre_cohort_log_restriction_2_0,1,2.300131887160861,-3.8701466930941,8.470410467415823,False
2,pre_cohort_log_restriction_2_0,2,1.2611105346448208,-2.4772527105112174,4.999473779800859,False
4,pre_cohort_log_restriction_2_0,3,-1.3389824798456211,-4.296233232354636,1.6182682726633941,False
6,pre_cohort_log_restriction_2_0,4,1.8430994308855637,-2.4791512758370744,6.165350137608202,False
8,pre_cohort_log_restriction_2_0,5,-5.058861541568766,-7.297595587977588,-2.820127495159945,True
