,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.11688809296810974,0.013221142785393852,0.22055504315082564,True
3,cross,2,0.12617454928055483,0.03707649868040101,0.21527259988070863,True
6,cross,3,0.12658535429121043,0.04199854668507219,0.21117216189734866,True
9,cross,4,0.12034747256829809,0.03285175828835454,0.20784318684824163,True
12,cross,5,0.11266431542824792,0.023027173406636736,0.2023014574498591,True
2,large_firm,1,3.968488999172916,2.8333665015858207,5.103611496760012,True
5,large_firm,2,3.667723550706486,2.705255587876457,4.630191513536515,True
8,large_firm,3,3.5646780342890834,2.655750908288905,4.473605160289262,True
11,large_firm,4,3.603730665521527,2.666940939159124,4.54052039188393,True
14,large_firm,5,3.6575095084191758,2.696671365657325,4.618347651181026,True
1,pre_cohort_log_restriction_2_0,1,0.0008588405952116945,-0.3492486283240156,0.35096630951443897,False
4,pre_cohort_log_restriction_2_0,2,0.004569544962091569,-0.38319446736712814,0.39233355729131125,False
7,pre_cohort_log_restriction_2_0,3,0.006147650650995766,-0.4242904287539881,0.4365857300559796,False
10,pre_cohort_log_restriction_2_0,4,0.023377755058110437,-0.46305642526420315,0.509811935380424,False
13,pre_cohort_log_restriction_2_0,5,0.04124745747299192,-0.5162141619488309,0.5987090768948148,False
