,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,7.789020906975841,3.8913563540884524,11.686685459863229,True
3,cross,2,3.5222029064890528,0.0271360389605233,7.017269774017582,True
6,cross,3,4.000826461983917,1.8360841227487303,6.165568801219104,True
9,cross,4,3.2123158832901315,0.9189422310187889,5.505689535561475,True
12,cross,5,0.027173648570832223,-2.2284881413128494,2.2828354384545135,False
2,large_firm,1,-56.942306243886705,-99.76195517449024,-14.12265731328317,True
5,large_firm,2,-21.151936778686363,-59.62824725205389,17.324373694681164,False
8,large_firm,3,-27.804385168690118,-51.217936558728454,-4.390833778651782,True
11,large_firm,4,-18.54424437657254,-43.83974780647918,6.751259053334103,False
14,large_firm,5,15.257995056192788,-8.934339426930402,39.45032953931598,False
1,pre_cohort_log_restriction_2_0,1,-2.6960153001067315,-9.77710118250199,4.3850705822885265,False
4,pre_cohort_log_restriction_2_0,2,-2.070549004222687,-7.098794177006625,2.9576961685612515,False
7,pre_cohort_log_restriction_2_0,3,-2.8445897773700195,-7.63848775795549,1.9493082032154505,False
10,pre_cohort_log_restriction_2_0,4,-3.0365937862696626,-8.01577571942764,1.9425881468883164,False
13,pre_cohort_log_restriction_2_0,5,-3.634715078936175,-8.869785920689282,1.600355762816931,False
