,name,age,Coef,lower_ci,upper_ci,significance
1,full_chg_restriction_2_0,1,-0.022688372407172776,-0.45365606658201507,0.40827932176766957,False
3,full_chg_restriction_2_0,2,0.007155745838783895,-0.7890010015519112,0.803312493229479,False
5,full_chg_restriction_2_0,3,0.017652300307857784,-1.1244684054322442,1.1597730060479596,False
7,full_chg_restriction_2_0,4,-0.08366823187158855,-1.5323991853801058,1.3650627216369289,False
9,full_chg_restriction_2_0,5,-0.009455050906717156,-1.5392851163259325,1.5203750145124983,False
0,pre_cohort_log_restriction_2_0,1,-0.061893952881181345,-0.5229428064416172,0.39915490067925447,False
2,pre_cohort_log_restriction_2_0,2,-0.0946249201930793,-0.5202517498159852,0.33100190942982655,False
4,pre_cohort_log_restriction_2_0,3,-0.14360903294775437,-0.5801556214687046,0.2929375555731958,False
6,pre_cohort_log_restriction_2_0,4,-0.15103228334582514,-0.5833384783985185,0.2812739117068683,False
8,pre_cohort_log_restriction_2_0,5,-0.14729612997676433,-0.595828933858204,0.30123667390467534,False
