,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.0369146900016115,-0.017217672142644587,0.09104705214586759,False
3,cross,2,0.029463932883637488,-0.031238023005127395,0.09016588877240236,False
6,cross,3,0.03799977599797485,-0.007971376599918395,0.08397092859586809,False
9,cross,4,0.04677174945123622,-0.004485495875947446,0.09802899477841989,False
12,cross,5,0.031712985478463775,-0.02143181187973433,0.08485778283666187,False
2,large_firm,1,-0.4409199784299654,-1.0346430798822726,0.15280312302234172,False
5,large_firm,2,-0.36828974659300573,-1.0357154450073054,0.2991359518212938,False
8,large_firm,3,-0.4591552285944639,-0.9575404128661,0.039229955677172246,False
11,large_firm,4,-0.5783096986961507,-1.134501236754653,-0.022118160637648487,True
14,large_firm,5,-0.43521269272821456,-1.006327873843605,0.13590248838717595,False
1,pre_cohort_log_restriction_2_0,1,-0.0001590560372200669,-0.009400123624262308,0.009082011549822175,False
4,pre_cohort_log_restriction_2_0,2,0.0018559668514742435,-0.010465247523404945,0.014177181226353433,False
7,pre_cohort_log_restriction_2_0,3,-0.00024023458708135052,-0.014446809444730663,0.013966340270567961,False
10,pre_cohort_log_restriction_2_0,4,0.0002138297143937154,-0.015499017342804436,0.015926676771591868,False
13,pre_cohort_log_restriction_2_0,5,0.004127696633977439,-0.012775210697764064,0.021030603965718944,False
