,name,age,Coef,lower_ci,upper_ci,significance
0,curr_chg_restriction_2_0,1,3.435463252620349,-1.3449781897287263,8.215904694969424,False
3,curr_chg_restriction_2_0,2,1.9299615107317014,-1.2423828860682993,5.1023059075317025,False
7,curr_chg_restriction_2_0,3,1.2412653488293712,-2.0837808905516084,4.56631158821035,False
11,curr_chg_restriction_2_0,4,-0.3208373375353503,-3.8473844705446,3.2057097954738993,False
15,curr_chg_restriction_2_0,5,0.8805084313656908,-2.179184484750076,3.940201347481458,False
1,enter_chg_restriction_2_0,1,2.6673561526444445,-2.4378314270837818,7.772543732372671,False
5,enter_chg_restriction_2_0,2,4.249433842176121,-0.35784879363610944,8.85671647798835,False
9,enter_chg_restriction_2_0,3,0.10630942521896965,-1.5810978286599071,1.7937166790978463,False
13,enter_chg_restriction_2_0,4,-1.8950038941437686,-6.185131560224177,2.39512377193664,False
17,enter_chg_restriction_2_0,5,3.1272352450395187,-0.947225299604646,7.201695789683683,False
4,life_chg_restriction_2_0,2,5.524336765595971,1.0467927213468844,10.001880809845058,True
8,life_chg_restriction_2_0,3,2.2989476838502494,-3.050560269838577,7.648455637539076,False
12,life_chg_restriction_2_0,4,3.671372189553176,-0.8363661637441786,8.17911054285053,False
16,life_chg_restriction_2_0,5,8.845180008304272,-0.011838720995404728,17.70219873760395,False
2,pre_cohort_log_restriction_2_0,1,0.4064482439562781,-2.5382555384066623,3.3511520263192183,False
6,pre_cohort_log_restriction_2_0,2,0.6720567038219492,-1.7051105967527787,3.049224004396677,False
10,pre_cohort_log_restriction_2_0,3,2.358320970506949,-0.47374183128511005,5.190383772299008,False
14,pre_cohort_log_restriction_2_0,4,0.8913482065729065,-1.2599360527559518,3.042632465901765,False
18,pre_cohort_log_restriction_2_0,5,4.684679078203895,0.39426193541053056,8.975096220997258,True
