,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,-0.017143736725769954,-0.032779406772710684,-0.0015080666788292278,True
3,cross,2,-0.026427660522865975,-0.03890483846644171,-0.01395048257929024,True
6,cross,3,-0.01773376482543047,-0.028752460697295527,-0.006715068953565412,True
9,cross,4,-0.014174340102932597,-0.02269732766947842,-0.005651352536386774,True
12,cross,5,-0.007946509719194354,-0.016593716768026325,0.0007006973296376142,False
2,large_firm,1,-0.09694785022981448,-0.2609153326262199,0.06701963216659093,False
5,large_firm,2,0.11351824262139955,-0.025910509846955518,0.2529469950897546,False
8,large_firm,3,0.06611271155980028,-0.0533923372280244,0.18561776034762495,False
11,large_firm,4,0.0392638768736164,-0.052314708149516546,0.13084246189674933,False
14,large_firm,5,-0.00765583276447396,-0.09929562017487076,0.08398395464592284,False
1,pre_cohort_log_restriction_2_0,1,0.027345623662129698,-0.04325935652582369,0.09795060385008308,False
4,pre_cohort_log_restriction_2_0,2,0.025696895849265253,-0.028982483808661273,0.08037627550719179,False
7,pre_cohort_log_restriction_2_0,3,0.022702481802870298,-0.02802781059033588,0.07343277419607648,False
10,pre_cohort_log_restriction_2_0,4,0.019371099726023466,-0.033818689833514305,0.07256088928556123,False
13,pre_cohort_log_restriction_2_0,5,0.008690087728327594,-0.045115943365611644,0.06249611882226683,False
