,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.06433065664290659,-0.08454826498663943,0.21320957827245263,False
3,cross,2,0.039891696963644294,-0.08421716688485927,0.16400056081214787,False
6,cross,3,0.019707688306267585,-0.09983480914749161,0.1392501857600268,False
9,cross,4,0.03973559198566077,-0.08494100990594042,0.16441219387726197,False
12,cross,5,0.03593280961132155,-0.06627818965403762,0.1381438088766807,False
2,large_firm,1,-0.8583041574250823,-2.5626149453523452,0.8460066305021807,False
5,large_firm,2,-0.5976714003577112,-2.0199435346920533,0.8246007339766309,False
8,large_firm,3,-0.361924501064298,-1.7281958880056956,1.0043468858770996,False
11,large_firm,4,-0.5814568389887251,-2.0079749011330295,0.845061223155579,False
14,large_firm,5,-0.5285620728083735,-1.6872167447038822,0.6300925990871351,False
1,pre_cohort_log_restriction_2_0,1,-0.00961398187937081,-0.02878094211748955,0.00955297835874793,False
4,pre_cohort_log_restriction_2_0,2,-0.052771560510064784,-0.08498406929375849,-0.02055905172637109,True
7,pre_cohort_log_restriction_2_0,3,-0.09747368001837442,-0.14057796629665312,-0.05436939374009573,True
10,pre_cohort_log_restriction_2_0,4,-0.11189216757230366,-0.17276266339514879,-0.05102167174945855,True
13,pre_cohort_log_restriction_2_0,5,-0.09244537191066056,-0.16874838610539428,-0.016142357715926828,True
