,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.06433065664290658,-0.08454826498663959,0.21320957827245274,False
3,cross,2,0.03989169696364428,-0.0842171668848601,0.16400056081214864,False
6,cross,3,0.019707013644011204,-0.0998541101039742,0.13926813739199662,False
9,cross,4,0.03953824493137094,-0.08496915924603689,0.16404564910877878,False
12,cross,5,0.03559327598730553,-0.06641944854523354,0.13760600051984462,False
2,large_firm,1,-0.858304157425082,-2.5626149453523546,0.8460066305021905,False
5,large_firm,2,-0.5976714003577109,-2.0199435346920396,0.8246007339766176,False
8,large_firm,3,-0.3619167424037593,-1.7284005465090804,1.0045670617015618,False
11,large_firm,4,-0.5790505257540012,-2.00362812523318,0.8455270737251775,False
14,large_firm,5,-0.5249020081718198,-1.681192055584963,0.6313880392413235,False
1,pre_cohort_log_restriction_2_0,1,-0.00961398187937081,-0.028780942117536578,0.00955297835879496,False
4,pre_cohort_log_restriction_2_0,2,-0.052771560510064736,-0.08498406929385112,-0.020559051726278352,True
7,pre_cohort_log_restriction_2_0,3,-0.09745688259734334,-0.1408059812953864,-0.05410778389930027,True
10,pre_cohort_log_restriction_2_0,4,-0.10690409981882074,-0.16657660391449924,-0.047231595723142235,True
13,pre_cohort_log_restriction_2_0,5,-0.08622853502916979,-0.16073362381373876,-0.01172344624460081,True
