,name,age,Coef,lower_ci,upper_ci,significance
0,curr_chg_restriction_2_0,1,-0.17589608071313087,-0.28289905676635474,-0.06889310465990697,True
3,curr_chg_restriction_2_0,2,0.0471178567827636,-0.12743576280241495,0.22167147636794213,False
7,curr_chg_restriction_2_0,3,-0.03965820837723019,-0.17124590478436946,0.09192948802990908,False
11,curr_chg_restriction_2_0,4,-0.05014836910624568,-0.30347653691808185,0.20317979870559053,False
15,curr_chg_restriction_2_0,5,-0.17804155509842692,-0.3802110941337231,0.024127983936869296,False
1,enter_chg_restriction_2_0,1,0.09539373446059259,-0.01789353239500957,0.20868100131619474,False
5,enter_chg_restriction_2_0,2,-0.06993036004577388,-0.19568056564610783,0.05581984555456007,False
9,enter_chg_restriction_2_0,3,-0.04238043501377394,-0.20735612615060145,0.12259525612305355,False
13,enter_chg_restriction_2_0,4,-0.036714869119915956,-0.19259023585225085,0.11916049761241895,False
17,enter_chg_restriction_2_0,5,-0.08471039410412684,-0.3529002967441091,0.18347950853585543,False
4,life_chg_restriction_2_0,2,-0.08753627532921102,-0.1885320473720596,0.013459496713637581,False
8,life_chg_restriction_2_0,3,-0.09656457562945037,-0.3434042800552566,0.15027512879635588,False
12,life_chg_restriction_2_0,4,-0.49594085847763275,-1.1041132910018845,0.11223157404661893,False
16,life_chg_restriction_2_0,5,-0.44342261841787073,-1.1102757058297454,0.22343046899400404,False
2,pre_cohort_log_restriction_2_0,1,-0.022181174850690513,-0.04659874000189462,0.002236390300513598,False
6,pre_cohort_log_restriction_2_0,2,-0.10309872684452039,-0.15683817867885838,-0.04935927501018239,True
10,pre_cohort_log_restriction_2_0,3,-0.18746801770445246,-0.2601432898846118,-0.11479274552429315,True
14,pre_cohort_log_restriction_2_0,4,-0.24850239282487205,-0.34629745348699403,-0.15070733216275006,True
18,pre_cohort_log_restriction_2_0,5,-0.27267149376927896,-0.39107212878597514,-0.15427085875258278,True
