,name,age,Coef,lower_ci,upper_ci,significance
0,cross,1,0.10911168427469843,0.003273378017756595,0.21494999053164027,True
3,cross,2,0.0704180685750597,-0.03372638116650263,0.174562518316622,False
6,cross,3,0.09900275809652644,0.021695062704609303,0.17631045348844357,True
9,cross,4,0.11314105203930092,0.015309638057734415,0.21097246602086742,True
12,cross,5,0.13765969143631232,0.02491131161148709,0.25040807126113757,True
2,large_firm,1,-1.3871014608474708,-2.585369156671702,-0.18883376502323967,True
5,large_firm,2,-0.9556422257885802,-2.1372730679767633,0.225988616399603,False
8,large_firm,3,-1.286247823619729,-2.1453515040061877,-0.4271441432332703,True
11,large_firm,4,-1.4788319678499895,-2.5758237965873034,-0.38184013911267556,True
14,large_firm,5,-1.7805072234071375,-3.0421156174575206,-0.5188988293567542,True
1,pre_cohort_log_restriction_2_0,1,0.010808225406532273,-0.012175832036009764,0.03379228284907431,False
4,pre_cohort_log_restriction_2_0,2,0.03000736446784575,-0.004592927912850715,0.06460765684854222,False
7,pre_cohort_log_restriction_2_0,3,0.035846907351046786,-0.011603780026084823,0.0832975947281784,False
10,pre_cohort_log_restriction_2_0,4,0.028897770321483537,-0.03417649595824196,0.09197203660120903,False
13,pre_cohort_log_restriction_2_0,5,0.013957456393871847,-0.06147467246425398,0.08938958525199767,False
