,name,age,Coef,lower_ci,upper_ci,significance
0,curr_chg_restriction_2_0,1,-0.2113693593714902,-0.3133568188001884,-0.10938189994279199,True
3,curr_chg_restriction_2_0,2,0.04138070014659444,-0.13358573264775875,0.2163471329409476,False
7,curr_chg_restriction_2_0,3,0.029345282039067545,-0.10239401559789323,0.16108457967602832,False
11,curr_chg_restriction_2_0,4,0.08422868742694366,-0.1652341928027946,0.33369156765668195,False
15,curr_chg_restriction_2_0,5,0.014457546446679875,-0.21484854314045893,0.24376363603381868,False
1,enter_chg_restriction_2_0,1,0.11713550215633649,-0.022316065026062218,0.2565870693387352,False
5,enter_chg_restriction_2_0,2,-0.1275911379646651,-0.22329872722430905,-0.031883548705021136,True
9,enter_chg_restriction_2_0,3,-0.10202420905851085,-0.280702995667488,0.0766545775504663,False
13,enter_chg_restriction_2_0,4,-0.12869391375047942,-0.25114011927024166,-0.006247708230717172,True
17,enter_chg_restriction_2_0,5,-0.11839314644306372,-0.22897253708047635,-0.00781375580565108,True
4,life_chg_restriction_2_0,2,-0.12287019391088144,-0.22111919543531489,-0.024621192386448,True
8,life_chg_restriction_2_0,3,-0.07581997698153385,-0.3175198536922065,0.16587989972913875,False
12,life_chg_restriction_2_0,4,-0.2625754618756983,-0.7756574260500122,0.25050650229861565,False
16,life_chg_restriction_2_0,5,-0.026972962893163952,-0.5740165799938897,0.5200706542075617,False
2,pre_cohort_log_restriction_2_0,1,0.0021069966695886812,-0.014707004674523063,0.018920998013700424,False
6,pre_cohort_log_restriction_2_0,2,-0.02306142874256233,-0.0603208550018841,0.014197997516759441,False
10,pre_cohort_log_restriction_2_0,3,-0.06844933160581845,-0.13572300791561964,-0.001175655296017264,True
14,pre_cohort_log_restriction_2_0,4,-0.1264056255097582,-0.20058689466912932,-0.052224356350387066,True
18,pre_cohort_log_restriction_2_0,5,-0.1863026665721605,-0.2835665863773473,-0.08903874676697371,True
