,name,age,Coef,lower_ci,upper_ci,significance
0,curr_chg_restriction_2_0,1,3.1363246951398738,0.7762466799409609,5.496402710338787,True
3,curr_chg_restriction_2_0,2,3.4903512827345904,1.3005666115513859,5.6801359539177945,True
7,curr_chg_restriction_2_0,3,4.085185035000608,2.1014932112633966,6.068876858737819,True
11,curr_chg_restriction_2_0,4,2.281593565479101,0.9867920595741368,3.5763950713840647,True
15,curr_chg_restriction_2_0,5,2.1194741245314934,0.5242093402724306,3.7147389087905562,True
1,enter_chg_restriction_2_0,1,4.62882425027651,2.409138629458061,6.848509871094958,True
5,enter_chg_restriction_2_0,2,3.3630406967319395,0.07598502276382169,6.650096370700057,True
9,enter_chg_restriction_2_0,3,2.385632447412263,-0.5012525861558519,5.272517480980378,False
13,enter_chg_restriction_2_0,4,2.1881343095406844,1.1630013388548015,3.2132672802265674,True
17,enter_chg_restriction_2_0,5,2.1534316157297315,0.6572284236589894,3.6496348078004734,True
4,life_chg_restriction_2_0,2,6.771298424498309,3.4385514366944343,10.104045412302185,True
8,life_chg_restriction_2_0,3,10.096055941969869,5.521171688008033,14.670940195931706,True
12,life_chg_restriction_2_0,4,9.098173538921115,6.265133162275736,11.931213915566495,True
16,life_chg_restriction_2_0,5,10.606863046626998,5.880687610705827,15.333038482548169,True
2,pre_cohort_log_restriction_2_0,1,0.8792737948407369,-1.8042556498459041,3.5628032395273777,False
6,pre_cohort_log_restriction_2_0,2,1.0970772052738234,-0.70448963534789,2.8986440458955367,False
10,pre_cohort_log_restriction_2_0,3,1.278363958713685,-0.5352184821654524,3.0919463995928225,False
14,pre_cohort_log_restriction_2_0,4,1.885812534845304,-0.08277230053565376,3.8543973702262617,False
18,pre_cohort_log_restriction_2_0,5,1.6725831375994449,-0.6922002018515603,4.03736647705045,False
